# time_ms,control,value
12962,lstick_x,1178
12964,lstick_x,1178
12968,lstick_x,1178
12972,lstick_x,1178
12976,lstick_x,1178
12982,lstick_x,1178
12989,lstick_x,1178
12992,lstick_x,1178
12995,lstick_x,1178
12998,lstick_x,1178
13005,lstick_x,1178
13008,lstick_x,1178
13010,lstick_x,1178
13014,lstick_x,1178
13016,lstick_x,1178
13022,lstick_x,1178
13025,lstick_x,1178
13030,lstick_x,1178
13034,lstick_x,1178
13037,lstick_x,1178
13040,lstick_x,1178
13044,lstick_x,1178
13047,lstick_x,1178
13050,lstick_x,1178
13054,lstick_x,1178
13058,lstick_x,1178
13062,lstick_x,1178
13064,lstick_x,1178
13072,lstick_x,1178
13075,lstick_x,1178
13077,lstick_x,1178
13080,lstick_x,1178
13083,lstick_x,1178
13087,lstick_x,1178
13091,lstick_x,1178
13094,lstick_x,1178
13097,lstick_x,1178
13100,lstick_x,1178
13104,lstick_x,1178
13107,lstick_x,1178
13110,lstick_x,1178
13113,lstick_x,1178
13116,lstick_x,1178
13120,lstick_x,1178
13122,lstick_x,1178
13125,lstick_x,1178
13128,lstick_x,1178
13131,lstick_x,1178
13136,lstick_x,1178
13138,lstick_x,1178
13141,lstick_x,1178
13145,lstick_x,1178
13148,lstick_x,1178
13152,lstick_x,1178
13155,lstick_x,1178
13158,lstick_x,1178
13162,lstick_x,1178
13166,lstick_x,1178
13172,lstick_x,1178
13175,lstick_x,1178
13179,lstick_x,1178
13183,lstick_x,1178
13189,lstick_x,1178
13192,lstick_x,1178
13195,lstick_x,1178
13199,lstick_x,1178
13205,lstick_x,1178
13208,lstick_x,1178
13212,lstick_x,1178
13215,lstick_x,1178
13220,lstick_x,1178
13224,lstick_x,1178
13228,lstick_x,1178
13232,lstick_x,1178
13239,lstick_x,1178
13242,lstick_x,1178
13245,lstick_x,1178
13248,lstick_x,1178
13251,lstick_x,1178
13256,lstick_x,1178
13259,lstick_x,1178
13262,lstick_x,1178
13265,lstick_x,1178
13270,lstick_x,1178
13274,lstick_x,1178
13277,lstick_x,1178
13280,lstick_x,1178
13283,lstick_x,1178
13288,lstick_x,1178
13291,lstick_x,1178
13295,lstick_x,1178
13300,lstick_x,1178
13304,lstick_x,1178
13306,lstick_x,1178
13309,lstick_x,1178
13312,lstick_x,1178
13315,lstick_x,1178
13320,lstick_x,1178
13323,lstick_x,1178
13326,lstick_x,1178
13329,lstick_x,1178
13333,lstick_x,1178
13336,lstick_x,1178
13339,lstick_x,1178
13343,lstick_x,1178
13346,lstick_x,1178
13350,lstick_x,1178
13354,lstick_x,1178
13357,lstick_x,1178
13360,lstick_x,1178
13363,lstick_x,1178
13366,lstick_x,1178
13370,lstick_x,1178
13374,lstick_x,1178
13378,lstick_x,1178
13381,lstick_x,1178
13384,lstick_x,1178
13387,lstick_x,1178
13391,lstick_x,1178
13394,lstick_x,1178
13397,lstick_x,1178
13400,lstick_x,1178
13404,lstick_x,1178
13407,lstick_x,1178
13410,lstick_x,1178
13412,lstick_x,1178
13415,lstick_x,1178
13420,lstick_x,1178
13424,lstick_x,1178
13428,lstick_x,1178
13431,lstick_x,1178
13434,lstick_x,1178
13437,lstick_x,1178
13440,lstick_x,1178
13443,lstick_x,1178
13446,lstick_x,1178
13449,lstick_x,1178
13453,lstick_x,1178
13456,lstick_x,1178
13459,lstick_x,1178
13463,lstick_x,1178
13465,lstick_x,1178
13470,lstick_x,1178
13475,lstick_x,1178
13479,lstick_x,1178
13483,lstick_x,1178
13488,lstick_x,1178
13491,lstick_x,1178
13494,lstick_x,1178
13497,lstick_x,1178
13501,lstick_x,1178
13504,lstick_x,1178
13507,lstick_x,1178
13510,lstick_x,1178
13513,lstick_x,1178
13517,lstick_x,1178
13520,lstick_x,1178
13525,lstick_x,1178
13528,lstick_x,1178
13531,lstick_x,1178
13534,lstick_x,1178
13539,lstick_x,1178
13542,lstick_x,1178
13545,lstick_x,1178
13549,lstick_x,1178
13551,lstick_x,1178
13554,lstick_x,1178
13557,lstick_x,1178
13560,lstick_x,1178
13563,lstick_x,1178
